smiles,scaffold,r1_fragment,r2_fragment,is_biased,id,mw,logp,hbd,hba,tpsa,rotatable_bonds,ring_count,aromatic_rings,heavy_atoms,num_heteroatoms,pass_lipinski,pass_veber,pass_complexity,pass_aggregation,pass_pains,passes_all,qed,sa_score,sa_inv,binding_proxy,logp_dev,tpsa_score,norm_qed,norm_sa,norm_binding,norm_logp,norm_tpsa,composite_score,robustness_bonus,final_score,rank
CCc1cccc2cc(C)[nH]c12,indole,CC,C,True,SMOL-0322,159.23199999999997,3.0387200000000005,1,0,15.79,1,2,2,12,1,True,True,True,True,True,True,0.6579,3.0,0.7,0.13,0.5387,0.0,0.6579,0.7,0.13,0.1347,0.0,33.0,6.6,39.6,395
ON1N=CC=CC=CC=C2C=C21,pyrazole,c1ccccc1,O,True,SMOL-0268,160.17599999999996,1.6133,1,3,35.83,0,2,0,12,3,True,True,True,True,True,True,0.584,3.0,0.7,0.22,0.8867,0.0,0.584,0.7,0.22,0.2217,0.0,32.98,6.6,39.58,396
O=C(O)c1[nH]c2c3c1C(=CC=CC=CC=3)C=CC=2,indole,C(=O)O,c1ccccc1,True,SMOL-0055,237.25800000000004,1.3531000000000004,2,1,53.089999999999996,1,3,1,18,3,True,True,True,True,True,True,0.7744,8.3,0.17,0.2963,1.1469,0.5,0.7744,0.17,0.2963,0.2867,0.5,36.28,3.3,39.58,397
Cc1nc2cccc(F)c2[nH]1,indole,F,C,True,SMOL-0240,150.15599999999998,2.01042,1,1,28.68,0,2,2,11,3,True,True,True,True,True,True,0.611,3.0,0.7,0.16,0.4896,0.0,0.611,0.7,0.16,0.1224,0.0,32.85,6.6,39.45,398
Nc1[nH]c2c3c1C(C=CC=2)COCCNC=3,indole,N,C1COCCN1,True,SMOL-0097,217.27199999999996,-0.6114000000000002,3,3,63.07000000000001,0,3,1,16,4,True,True,True,True,True,True,0.543,9.1,0.09,0.4425,3.1114,1.0,0.543,0.09,0.4425,0.7779,1.0,35.87,3.3,39.17,399
Fc1nc2c([nH]1)=CC=CC1CNCCNC=21,benzimidazole,F,C1CNCCN1,True,SMOL-0258,220.25099999999998,-1.183699999999999,3,3,52.74,0,3,1,16,5,True,True,True,True,True,True,0.5155,4.34,0.5663,0.4425,3.6837,0.5,0.5155,0.5663,0.4425,0.9209,0.5,35.78,3.3,39.08,400
Fc1nc2ccccccc3c(c2[nH]1)C=C3,indole,c1ccccc1,F,False,SMOL-0494,212.22699999999998,3.310200000000002,1,1,28.68,0,3,2,16,3,True,True,True,True,True,True,0.6081,3.5,0.65,0.21,0.8102,0.0,0.6081,0.65,0.21,0.2026,0.0,32.48,6.6,39.08,401
FC(F)(F)c1c[nH]nc1C(F)(F)F,pyrazole,C(F)(F)F,C(F)(F)F,False,SMOL-0448,204.07299999999998,2.4472999999999994,1,1,28.68,0,1,1,13,8,True,True,True,True,True,True,0.6457,3.45,0.6554,0.11,0.0527,0.0,0.6457,0.6554,0.11,0.0132,0.0,32.42,6.6,39.02,402
Fc1c(Cl)[nH]c2ccccc12,indole,Cl,F,True,SMOL-0139,169.586,2.9604,1,0,15.79,0,2,2,11,3,True,True,True,True,True,True,0.6243,3.0,0.7,0.13,0.4604,0.0,0.6243,0.7,0.13,0.1151,0.0,32.36,6.6,38.96,403
COC1=CC2CNCCNNN=C12,pyrazole,OC,C1CNCCN1,False,SMOL-0476,182.22700000000003,-0.8000999999999989,3,5,57.68,1,2,0,13,5,True,True,True,True,True,True,0.4967,4.05,0.5946,0.5088,3.3001,0.5,0.4967,0.5946,0.5088,0.825,0.5,38.82,0.0,38.82,404
COn1nccc1CC(C)C,pyrazole,CC(C)C,OC,False,SMOL-0386,154.21299999999997,1.14,0,3,27.05,3,1,1,11,3,True,True,True,True,True,True,0.6524,2.5,0.75,0.14,1.36,0.0,0.6524,0.75,0.14,0.34,0.0,32.11,6.6,38.71,405
CC(C)c1[nH]c2ccccc2c1Cl,indole,C(C)C,Cl,False,SMOL-0473,193.67699999999996,3.9447000000000028,1,0,15.79,1,2,2,13,2,True,True,True,True,True,True,0.7062,3.0,0.7,0.13,1.4447,0.0,0.7062,0.7,0.13,0.3612,0.0,31.94,6.6,38.54,406
CC(C)Cc1cc2c([nH]1)=C1C=CC1CCC=2,indole,C1CC1,CC(C)C,False,SMOL-0428,213.32399999999998,2.1242,1,0,15.79,2,3,1,16,1,True,True,True,True,True,True,0.7743,4.3,0.57,0.18,0.3758,0.0,0.7743,0.57,0.18,0.0939,0.0,35.22,3.3,38.52,407
CCC1=c2nc3ncc2=CNCCOCC3C=C1,phenylpyridine,C1COCCN1,CC,True,SMOL-0072,243.30999999999997,0.04849999999999999,1,4,47.040000000000006,1,3,1,18,4,True,True,True,True,True,True,0.7568,7.9,0.21,0.3562,2.4515,0.5,0.7568,0.21,0.3562,0.6129,0.5,35.18,3.3,38.48,408
Clc1cc2cccc(Cl)c2[nH]1,indole,Cl,Cl,False,SMOL-0398,186.041,3.4747000000000003,1,0,15.79,0,2,2,11,3,True,True,True,True,True,True,0.6477,3.0,0.7,0.13,0.9747,0.0,0.6477,0.7,0.13,0.2437,0.0,31.66,6.6,38.26,409
CCc1ccnc(-c2cccccccc3c2C=C3)c1,phenylpyridine,c1ccccc1,CC,False,SMOL-0467,259.35200000000003,4.919200000000004,0,1,12.89,2,3,2,20,1,True,True,True,True,True,True,0.6363,3.5,0.65,0.18,2.4192,0.0,0.6363,0.65,0.18,0.6048,0.0,28.26,10.0,38.26,410
Fc1ccccc1-c1cc(C(F)(F)F)ccn1,phenylpyridine,F,C(F)(F)F,False,SMOL-0465,241.18699999999995,3.906500000000001,0,1,12.89,1,2,2,17,5,True,True,True,True,True,True,0.6897,3.0,0.7,0.13,1.4065,0.0,0.6897,0.7,0.13,0.3516,0.0,31.63,6.6,38.23,411
CCC1=CNCCOCC2C=CC=C1c1cccc2n1,other,C1COCCN1,CC,True,SMOL-0079,268.36,3.0321000000000016,1,3,34.15,1,3,1,20,3,True,True,True,True,True,True,0.8498,9.1,0.09,0.3262,0.5321,0.0,0.8498,0.09,0.3262,0.133,0.0,31.5,6.7,38.2,412
CC(C)c1ccccc1-c1cccc(F)n1,other,F,C(C)C,True,SMOL-0106,215.27099999999996,4.0111000000000026,0,1,12.89,2,2,2,16,2,True,True,True,True,True,True,0.6896,3.0,0.7,0.13,1.5111,0.0,0.6896,0.7,0.13,0.3778,0.0,31.36,6.6,37.96,413
Fc1cccc2cc(C(F)(F)F)[nH]c12,indole,F,C(F)(F)F,False,SMOL-0407,203.13799999999998,3.3258,1,0,15.79,0,2,2,14,5,True,True,True,True,True,True,0.6319,3.17,0.6829,0.13,0.8258,0.0,0.6319,0.6829,0.13,0.2065,0.0,31.29,6.6,37.89,414
O=C(O)C1=c2nc3[nH]c2=CC=CC3CNCCN1,benzimidazole,C1CNCCN1,C(=O)O,True,SMOL-0131,246.27,-1.770799999999998,4,4,90.03999999999999,1,3,1,18,6,True,True,True,True,True,True,0.4707,8.0,0.2,0.5587,4.2708,1.0,0.4707,0.2,0.5587,1.0,1.0,37.53,0.0,37.53,415
CC(C)Cc1ccnc(C2=C3C=CC3CCC=C2)c1,phenylpyridine,C1CC1,CC(C)C,False,SMOL-0365,251.373,4.5697000000000045,0,1,12.89,3,3,1,19,1,True,True,True,True,True,True,0.7665,4.3,0.57,0.18,2.0697,0.0,0.7665,0.57,0.18,0.5174,0.0,30.79,6.7,37.49,416
Cc1cccc(-c2cccc3c2C=CC=CC=C3)n1,other,C,c1ccccc1,False,SMOL-0360,245.32500000000002,4.653220000000004,0,1,12.89,1,3,2,19,1,True,True,True,True,True,True,0.7121,3.5,0.65,0.18,2.1532,0.0,0.7121,0.65,0.18,0.5383,0.0,30.82,6.6,37.42,417
Fc1cccc(-c2cccc3c2C=CC=CC=C3)n1,other,F,c1ccccc1,True,SMOL-0069,249.288,4.483900000000003,0,1,12.89,1,3,2,19,2,True,True,True,True,True,True,0.6787,3.5,0.65,0.18,1.9839,0.0,0.6787,0.65,0.18,0.496,0.0,30.41,6.6,37.01,418
COc1c2[nH]c3c1=CNCCOCC2C=CC=3,indole,C1COCCN1,OC,True,SMOL-0221,232.28299999999996,-0.1849999999999996,2,3,46.28,1,3,1,17,4,True,True,True,True,True,True,0.7056,7.9,0.21,0.3562,2.685,0.5,0.7056,0.21,0.3562,0.6712,0.5,33.31,3.3,36.61,419
O=C(O)c1n[nH]nnc2c3nc1c([nH]3)=CC=C2,benzimidazole,c1nn[nH]n1,C(=O)O,True,SMOL-0196,230.18700000000004,-0.5752000000000006,3,5,120.44,1,3,2,17,8,True,True,True,True,True,True,0.6026,7.61,0.2388,0.4462,3.0752,0.5,0.6026,0.2388,0.4462,0.7688,0.5,33.04,3.3,36.34,420
NC1=c2[nH]c3cc2=CNCCNCC3C=C1,indole,N,C1CNCCN1,False,SMOL-0469,216.28799999999998,-1.3341999999999985,4,3,65.87,0,3,1,16,4,True,True,True,True,True,True,0.4341,7.9,0.21,0.5287,3.8342,1.0,0.4341,0.21,0.5287,0.9585,1.0,36.33,0.0,36.33,421
COC1=c2nc3ncc2=CNCCNCC3C=C1,phenylpyridine,C1CNCCN1,OC,True,SMOL-0245,244.298,-1.184599999999999,2,5,59.07000000000001,1,3,1,18,5,True,True,True,True,True,True,0.6508,7.9,0.21,0.4725,3.6846,0.5,0.6508,0.21,0.4725,0.9211,0.5,32.93,3.3,36.23,422
FC(F)(F)c1nc2c([nH]1)=CC=CC1CCC=21,benzimidazole,C(F)(F)F,C1CC1,False,SMOL-0402,226.201,1.3395,1,1,28.68,0,3,1,16,5,True,True,True,True,True,True,0.7101,4.34,0.5663,0.21,1.1605,0.0,0.7101,0.5663,0.21,0.2901,0.0,32.48,3.3,35.78,423
COc1cccccc2c3nc1c([nH]3)=CC=C2,benzimidazole,c1ccccc1,OC,True,SMOL-0145,224.263,2.2221,1,2,37.91,1,3,2,17,3,True,True,True,True,True,True,0.8062,7.1,0.29,0.24,0.2779,0.0,0.8062,0.29,0.24,0.0695,0.0,32.46,3.3,35.76,424
CC(C)Cc1cc2ccccccc3c(c2[nH]1)C=C3,indole,c1ccccc1,CC(C)C,False,SMOL-0425,249.357,4.974600000000004,1,0,15.79,2,3,2,19,1,True,True,True,True,True,True,0.6593,3.5,0.65,0.18,2.4746,0.0,0.6593,0.65,0.18,0.6187,0.0,28.7,6.6,35.3,425
NC(=O)C1=c2[nH]c3nc2=CNCCNCC3C=C1,indole,C(=O)N,C1CNCCN1,True,SMOL-0164,245.286,-2.370099999999998,4,4,95.83000000000001,1,3,1,18,6,True,True,True,True,True,True,0.4445,8.0,0.2,0.5025,4.8701,1.0,0.4445,0.2,0.5025,1.0,1.0,35.19,0.0,35.19,426
COC1=c2nc3[nH]c2=CC=CC3COCCN1,benzimidazole,C1COCCN1,OC,True,SMOL-0347,233.271,-0.8244999999999996,2,4,59.17,1,3,1,17,5,True,True,True,True,True,True,0.6649,7.9,0.21,0.3862,3.3245,0.5,0.6649,0.21,0.3862,0.8311,0.5,31.6,3.3,34.9,427
Cc1ccnc(-c2cccccccc3c2C=C3)c1,phenylpyridine,c1ccccc1,C,True,SMOL-0226,245.32500000000002,4.665220000000003,0,1,12.89,1,3,2,19,1,True,True,True,True,True,True,0.607,3.5,0.65,0.18,2.1652,0.0,0.607,0.65,0.18,0.5413,0.0,28.16,6.6,34.76,428
CC(=O)NC1=c2[nH]c3cc2=CCCC3C=C1,indole,NC(=O)C,C1CC1,False,SMOL-0388,214.26799999999997,0.4866999999999999,2,1,44.89,1,3,1,16,3,True,True,True,True,True,True,0.7017,7.9,0.21,0.24,2.0133,0.5,0.7017,0.21,0.24,0.5033,0.5,31.41,3.3,34.71,429
CNC(=O)c1c2[nH]c3c1=CCCC2C=CC=3,indole,C1CC1,C(=O)NC,True,SMOL-0176,214.268,0.38250000000000006,2,1,44.89,1,3,1,16,3,True,True,True,True,True,True,0.6973,7.9,0.21,0.24,2.1175,0.5,0.6973,0.21,0.24,0.5294,0.5,31.04,3.3,34.34,430
COc1c2[nH]c3c1ccccccc2C=CC=3,indole,c1ccccc1,OC,True,SMOL-0294,223.275,2.8271000000000006,1,1,25.02,1,3,2,17,2,True,True,True,True,True,True,0.7897,7.1,0.29,0.21,0.3271,0.0,0.7897,0.29,0.21,0.0818,0.0,31.03,3.3,34.33,431
C1=NN2C3=CC3COCCNC2CC1,pyrazole,C1COCCN1,C1CC1,True,SMOL-0260,193.24999999999997,0.5275999999999996,1,4,36.86,0,3,0,14,4,True,True,True,True,True,True,0.6094,5.1,0.49,0.3562,1.9724,0.0,0.6094,0.49,0.3562,0.4931,0.0,30.79,3.3,34.09,432
ClN1N=CNCCNCC2C=C21,pyrazole,C1CNCCN1,Cl,False,SMOL-0385,186.646,0.09199999999999992,2,4,39.66,0,2,0,12,5,True,True,True,True,True,True,0.5273,4.15,0.585,0.3925,2.408,0.0,0.5273,0.585,0.3925,0.602,0.0,30.64,3.3,33.94,433
Clc1cc2c([nH]1)=C1C=CC1CCC=2,indole,C1CC1,Cl,True,SMOL-0042,191.66099999999997,1.5791,1,0,15.79,0,3,1,13,2,True,True,True,True,True,True,0.6412,4.3,0.57,0.18,0.9209,0.0,0.6412,0.57,0.18,0.2302,0.0,30.53,3.3,33.83,434
Oc1[nH]c2c3c1C(C=CC=2)CNCCNC=3,indole,O,C1CNCCN1,True,SMOL-0340,217.27199999999996,-0.9149999999999996,4,3,60.08,0,3,1,16,4,True,True,True,True,True,True,0.4547,9.1,0.09,0.4725,3.415,1.0,0.4547,0.09,0.4725,0.8537,1.0,33.8,0.0,33.8,435
FN1N=CC=CC=CC=C2C=C21,pyrazole,c1ccccc1,F,True,SMOL-0037,162.16699999999997,2.1086,0,2,15.6,0,2,0,12,3,True,True,True,True,True,True,0.4979,3.0,0.7,0.16,0.3914,0.0,0.4979,0.7,0.16,0.0978,0.0,30.27,3.3,33.57,436
CCNC1=CCCC2C=CC=C1c1cccc2n1,other,C1CC1,NCC,True,SMOL-0049,238.334,3.4056000000000024,1,2,24.92,2,4,1,18,2,True,True,True,True,True,True,0.8538,9.6,0.04,0.3463,0.9056,0.0,0.8538,0.04,0.3463,0.2264,0.0,30.27,3.3,33.57,437
Cc1cc2c([nH]1)=C1C=CC1CNCCNC=2,indole,C1CNCCN1,C,False,SMOL-0393,215.29999999999998,-0.4093799999999992,3,2,39.85,0,3,1,16,3,True,True,True,True,True,True,0.5505,4.3,0.57,0.4125,2.9094,0.0,0.5505,0.57,0.4125,0.7273,0.0,30.26,3.3,33.56,438
C1=CC=C2CCC3C=CC=c4[nH]c3c2c4=CC=C1,indole,C1CC1,c1ccccc1,False,SMOL-0353,233.314,2.5323,1,0,15.79,0,4,1,18,1,True,True,True,True,True,True,0.7085,7.2,0.28,0.23,0.0323,0.0,0.7085,0.28,0.23,0.0081,0.0,30.13,3.3,33.43,439
NC1=c2nc3ncc2=CCCC3C=C1,phenylpyridine,C1CC1,N,True,SMOL-0092,185.23,-0.2287999999999999,1,3,51.8,0,3,1,14,3,True,True,True,True,True,True,0.6072,7.9,0.21,0.3262,2.7288,0.5,0.6072,0.21,0.3262,0.6822,0.5,29.85,3.3,33.15,440
NC(=O)c1[nH]c2c3c1C(C=CC=2)CNCCNC=3,indole,C(N)=O,C1CNCCN1,True,SMOL-0263,244.298,-1.521699999999998,4,3,82.94,1,3,1,18,5,True,True,True,True,True,True,0.484,9.1,0.09,0.4725,4.0217,1.0,0.484,0.09,0.4725,1.0,1.0,33.07,0.0,33.07,441
ClC1=CC2COCCNC=NN12,pyrazole,Cl,C1COCCN1,True,SMOL-0104,187.63000000000002,0.3138999999999999,1,4,36.86,0,2,0,12,5,True,True,True,True,True,True,0.5551,4.15,0.585,0.3063,2.1861,0.0,0.5551,0.585,0.3063,0.5465,0.0,29.3,3.3,32.6,442
OC1=c2[nH]c3nc2=CCCC3C=C1,indole,O,C1CC1,True,SMOL-0121,174.203,0.30359999999999987,2,2,48.91,0,3,1,13,3,True,True,True,True,True,True,0.5941,7.9,0.21,0.27,2.1964,0.5,0.5941,0.21,0.27,0.5491,0.5,29.16,3.3,32.46,443
NC(=O)c1n[nH]nnc2c3nc1c([nH]3)=CC=C2,benzimidazole,c1nn[nH]n1,C(N)=O,True,SMOL-0199,229.20300000000003,-1.1744999999999999,3,5,126.23000000000002,1,3,2,17,8,True,True,True,True,True,True,0.5673,7.61,0.2388,0.39,3.6745,0.5,0.5673,0.2388,0.39,0.9186,0.5,28.97,3.3,32.27,444
CCNC1=c2nc3ncc2=CCCC3C=C1,phenylpyridine,C1CC1,NCC,True,SMOL-0071,213.284,0.42200000000000015,1,3,37.81,2,3,1,16,3,True,True,True,True,True,True,0.7735,7.9,0.21,0.3262,2.078,0.0,0.7735,0.21,0.3262,0.5195,0.0,28.13,3.3,31.43,445
FC1=CC2COCCNC=NN12,pyrazole,F,C1COCCN1,True,SMOL-0048,171.17500000000004,0.04460000000000003,1,4,36.86,0,2,0,12,5,True,True,True,True,True,True,0.5229,4.15,0.585,0.3063,2.4554,0.0,0.5229,0.585,0.3063,0.6139,0.0,27.82,3.3,31.12,446
COc1cc2c3cc1C(=CC=CC=CN=2)C=CN=3,other,c1ccccc1,OC,False,SMOL-0359,236.27400000000003,1.9286,0,3,33.95,1,3,1,18,3,True,True,True,True,True,True,0.7332,8.3,0.17,0.24,0.5714,0.0,0.7332,0.17,0.24,0.1428,0.0,27.5,3.3,30.8,447
ClC1=c2[nH]c3cc2ccccccc3C=C1,indole,Cl,c1ccccc1,False,SMOL-0479,227.69400000000002,3.3850000000000016,1,0,15.79,0,3,2,16,2,True,True,True,True,True,True,0.7103,7.1,0.29,0.18,0.885,0.0,0.7103,0.29,0.18,0.2213,0.0,26.75,3.3,30.05,448
c1cc2c3nc4ncc3cn[nH]nnc-4n[nH]nnc1=2,phenylpyridine,c1nn[nH]n1,c1nn[nH]n1,True,SMOL-0194,266.22800000000007,-0.3900200000000002,2,8,134.7,0,5,1,20,10,True,True,True,True,True,True,0.3866,9.9,0.01,0.55,2.89,0.5,0.3866,0.01,0.55,0.7225,0.5,26.64,3.4,30.04,449
CC(C)C1=c2nc3[nH]c2=CC=CC3CC1,benzimidazole,C1CC1,C(C)C,False,SMOL-0414,200.285,1.4441,1,1,28.68,1,3,1,15,2,True,True,True,True,True,True,0.7299,7.9,0.21,0.21,1.0559,0.0,0.7299,0.21,0.21,0.264,0.0,26.11,3.3,29.41,450
CC(C)c1[nH]c2c3c1C(C=CC=2)CCC=3,indole,C(C)C,C1CC1,True,SMOL-0067,199.29699999999997,2.1463,1,0,15.79,1,3,1,15,1,True,True,True,True,True,True,0.713,9.1,0.09,0.18,0.3537,0.0,0.713,0.09,0.18,0.0884,0.0,24.14,3.3,27.44,451
FC1=c2[nH]c3cc2=CNCCNCC3C=C1,indole,F,C1CNCCN1,True,SMOL-0267,219.26299999999998,-0.32340000000000013,3,2,39.85,0,3,1,16,4,True,True,True,True,True,True,0.5593,7.9,0.21,0.4125,2.8234,0.0,0.5593,0.21,0.4125,0.7059,0.0,23.5,3.3,26.8,452
FC(F)(F)C1=C2C=CCCC(C=C1)c1ccnc2c1,phenylpyridine,C(F)(F)F,C1CC1,True,SMOL-0162,263.262,4.400900000000003,0,1,12.89,0,4,1,19,4,True,True,True,True,True,True,0.6757,9.6,0.04,0.23,1.9009,0.0,0.6757,0.04,0.23,0.4752,0.0,19.84,6.7,26.54,453
